image_name	class_id
K-012247-016551-024850-033009_0_2_0_2_75_000_200_2	16550
K-012247-016551-024850-033009_0_2_0_2_90_000_200_2	16550
K-012247-016551-027926-033208_0_2_0_2_70_000_200_3	16550
K-012247-016551-027926-033208_0_2_0_2_75_000_200_2	16550
K-012247-016551-027926-033208_0_2_0_2_90_000_200_2	16550
K-012247-016551-027926-044199_0_2_0_2_70_000_200_3	16550
K-012247-016551-027926-044199_0_2_0_2_75_000_200_2	16550
K-012247-016551-027926-044199_0_2_0_2_90_000_200_2	16550
K-012247-016551-029345-033208_0_2_0_2_70_000_200_3	16550
K-012247-016551-029345-033208_0_2_0_2_75_000_200_2	16550
K-012247-016551-029345-033208_0_2_0_2_90_000_200_2	16550
K-012247-016551-029345-044199_0_2_0_2_70_000_200_3	16550
K-012247-016551-029345-044199_0_2_0_2_75_000_200_2	16550
K-012247-016551-029345-044199_0_2_0_2_90_000_200_2	16550
K-012247-016551-029451-033208_0_2_0_2_70_000_200_3	16550
K-012247-016551-029451-033208_0_2_0_2_75_000_200_2	16550
K-012247-016551-029451-033208_0_2_0_2_90_000_200_2	16550
K-012247-016551-029451-044199_0_2_0_2_70_000_200_3	16550
K-012247-016551-029451-044199_0_2_0_2_75_000_200_2	16550
K-012247-016551-029451-044199_0_2_0_2_90_000_200_2	16550
K-012247-016551-031705-033208_0_2_0_2_70_000_200_3	16550
K-012247-016551-031705-033208_0_2_0_2_75_000_200_2	16550
K-012247-016551-031705-033208_0_2_0_2_90_000_200_2	16550
K-012247-016551-031705-044199_0_2_0_2_70_000_200_3	16550
K-012247-016551-031705-044199_0_2_0_2_75_000_200_2	16550
K-012247-016551-031705-044199_0_2_0_2_90_000_200_2	16550
K-012247-016551-033009-033208_0_2_0_2_70_000_200_3	16550
K-012247-016551-033009-033208_0_2_0_2_75_000_200_2	16550
K-012247-016551-033009-033208_0_2_0_2_90_000_200_2	16550
K-012420-016551-018110-021026_0_2_0_2_70_000_200_3	16550
K-012420-016551-018110-021026_0_2_0_2_75_000_200_2	16550
K-012420-016551-018110-021026_0_2_0_2_90_000_200_2	16550
K-012420-016551-018110-027926_0_2_0_2_70_000_200_3	16550
K-012420-016551-018110-027926_0_2_0_2_75_000_200_2	16550
K-012420-016551-018110-027926_0_2_0_2_90_000_200_2	16550
K-012420-016551-018110-029345_0_2_0_2_70_000_200_3	16550
K-012420-016551-018110-029345_0_2_0_2_75_000_200_2	16550
K-012420-016551-018110-029345_0_2_0_2_90_000_200_2	16550
K-012420-016551-018110-029451_0_2_0_2_70_000_200_3	16550
K-012420-016551-018110-029451_0_2_0_2_75_000_200_2	16550
K-012420-016551-018110-029451_0_2_0_2_90_000_200_2	16550
K-012420-016551-018110-031705_0_2_0_2_70_000_200_3	16550
K-012420-016551-018110-031705_0_2_0_2_75_000_200_2	16550
K-012420-016551-018110-031705_0_2_0_2_90_000_200_2	16550
K-012420-016551-018110-033009_0_2_0_2_70_000_200_3	16550
K-012420-016551-018110-033009_0_2_0_2_75_000_200_2	16550
K-012420-016551-018110-033009_0_2_0_2_90_000_200_2	16550
K-012420-016551-019607-021026_0_2_0_2_70_000_200_3	16550
K-012420-016551-019607-021026_0_2_0_2_75_000_200_2	16550
K-012420-016551-019607-021026_0_2_0_2_90_000_200_2	16550
K-012420-016551-019607-027926_0_2_0_2_70_000_200_3	16550
K-012420-016551-019607-027926_0_2_0_2_75_000_200_2	16550
K-012420-016551-019607-027926_0_2_0_2_90_000_200_2	16550
K-012420-016551-019607-029345_0_2_0_2_70_000_200_3	16550
K-012420-016551-019607-029345_0_2_0_2_75_000_200_2	16550
K-012420-016551-019607-029345_0_2_0_2_90_000_200_2	16550
K-012420-016551-019607-029451_0_2_0_2_70_000_200_3	16550
K-012420-016551-019607-029451_0_2_0_2_75_000_200_2	16550
K-012420-016551-019607-029451_0_2_0_2_90_000_200_2	16550
K-012420-016551-019607-031705_0_2_0_2_70_000_200_3	16550
K-012420-016551-019607-031705_0_2_0_2_75_000_200_2	16550
K-012420-016551-019607-031705_0_2_0_2_90_000_200_2	16550
K-012420-016551-019607-033009_0_2_0_2_70_000_200_3	16550
K-012420-016551-019607-033009_0_2_0_2_75_000_200_2	16550
K-012420-016551-019607-033009_0_2_0_2_90_000_200_2	16550
K-012420-016551-021026-021771_0_2_0_2_70_000_200_3	16550
K-012420-016551-021026-021771_0_2_0_2_75_000_200_2	16550
K-012420-016551-021026-021771_0_2_0_2_90_000_200_2	16550
K-012420-016551-021026-024850_0_2_0_2_70_000_200_3	16550
K-012420-016551-021026-024850_0_2_0_2_75_000_200_2	16550
K-012420-016551-021026-024850_0_2_0_2_90_000_200_2	16550
K-012420-016551-021026-033208_0_2_0_2_70_000_200_3	16550
K-012420-016551-021026-033208_0_2_0_2_75_000_200_2	16550
K-012420-016551-021026-033208_0_2_0_2_90_000_200_2	16550
K-012420-016551-021026-044199_0_2_0_2_70_000_200_3	16550
K-012420-016551-021026-044199_0_2_0_2_75_000_200_2	16550
K-012420-016551-021026-044199_0_2_0_2_90_000_200_2	16550
K-012420-016551-021771-027926_0_2_0_2_70_000_200_3	16550
K-012420-016551-021771-027926_0_2_0_2_75_000_200_2	16550
K-012420-016551-021771-027926_0_2_0_2_90_000_200_2	16550
K-012420-016551-021771-029345_0_2_0_2_70_000_200_3	16550
K-012420-016551-021771-029345_0_2_0_2_75_000_200_2	16550
K-012420-016551-021771-029345_0_2_0_2_90_000_200_2	16550
K-012420-016551-021771-029451_0_2_0_2_70_000_200_3	16550
K-012420-016551-021771-029451_0_2_0_2_75_000_200_2	16550
K-012420-016551-021771-029451_0_2_0_2_90_000_200_2	16550
K-012420-016551-021771-031705_0_2_0_2_70_000_200_3	16550
K-012420-016551-021771-031705_0_2_0_2_75_000_200_2	16550
K-012420-016551-021771-031705_0_2_0_2_90_000_200_2	16550
K-012420-016551-021771-033009_0_2_0_2_70_000_200_3	16550
K-012420-016551-021771-033009_0_2_0_2_75_000_200_2	16550
K-012420-016551-021771-033009_0_2_0_2_90_000_200_2	16550
K-012420-016551-024850-027926_0_2_0_2_70_000_200_3	16550
K-012420-016551-024850-027926_0_2_0_2_75_000_200_2	16550
K-012420-016551-024850-027926_0_2_0_2_90_000_200_2	16550
K-012420-016551-024850-029345_0_2_0_2_70_000_200_3	16550
K-012420-016551-024850-029345_0_2_0_2_75_000_200_2	16550
K-012420-016551-024850-029345_0_2_0_2_90_000_200_2	16550
K-012420-016551-024850-029451_0_2_0_2_70_000_200_3	16550
K-012420-016551-024850-029451_0_2_0_2_75_000_200_2	16550
K-012420-016551-024850-029451_0_2_0_2_90_000_200_2	16550
K-012420-016551-024850-031705_0_2_0_2_70_000_200_3	16550
K-012420-016551-024850-031705_0_2_0_2_75_000_200_2	16550
K-012420-016551-024850-031705_0_2_0_2_90_000_200_2	16550
K-012420-016551-024850-033009_0_2_0_2_70_000_200_3	16550
K-012420-016551-024850-033009_0_2_0_2_75_000_200_2	16550
K-012420-016551-024850-033009_0_2_0_2_90_000_200_2	16550
K-012420-016551-027926-033208_0_2_0_2_70_000_200_3	16550
K-012420-016551-027926-033208_0_2_0_2_75_000_200_2	16550
K-012420-016551-027926-033208_0_2_0_2_90_000_200_2	16550
K-012420-016551-027926-044199_0_2_0_2_70_000_200_3	16550
K-012420-016551-027926-044199_0_2_0_2_75_000_200_2	16550
K-012420-016551-027926-044199_0_2_0_2_90_000_200_2	16550
K-012420-016551-029345-033208_0_2_0_2_70_000_200_3	16550
K-012420-016551-029345-033208_0_2_0_2_75_000_200_2	16550
K-012420-016551-029345-033208_0_2_0_2_90_000_200_2	16550
K-012420-016551-029345-044199_0_2_0_2_70_000_200_3	16550
K-012420-016551-029345-044199_0_2_0_2_75_000_200_2	16550
K-012420-016551-029345-044199_0_2_0_2_90_000_200_2	16550
K-012420-016551-029451-033208_0_2_0_2_70_000_200_3	16550
K-012420-016551-029451-033208_0_2_0_2_75_000_200_2	16550
K-012420-016551-029451-033208_0_2_0_2_90_000_200_2	16550
K-012420-016551-029451-044199_0_2_0_2_70_000_200_3	16550
K-012420-016551-029451-044199_0_2_0_2_75_000_200_2	16550
K-012420-016551-029451-044199_0_2_0_2_90_000_200_2	16550
K-012420-016551-031705-033208_0_2_0_2_70_000_200_3	16550
K-012420-016551-031705-033208_0_2_0_2_75_000_200_2	16550
K-012420-016551-031705-033208_0_2_0_2_90_000_200_2	16550
K-012420-016551-031705-044199_0_2_0_2_70_000_200_3	16550
K-012420-016551-031705-044199_0_2_0_2_75_000_200_2	16550
K-012420-016551-031705-044199_0_2_0_2_90_000_200_2	16550
K-012420-016551-033009-033208_0_2_0_2_70_000_200_3	16550
K-012420-016551-033009-033208_0_2_0_2_75_000_200_2	16550
K-012420-016551-033009-033208_0_2_0_2_90_000_200_2	16550
K-012420-016551-033009-044199_0_2_0_2_70_000_200_3	16550
K-012420-016551-033009-044199_0_2_0_2_75_000_200_2	16550
K-012420-016551-033009-044199_0_2_0_2_90_000_200_2	16550
K-003832-005000-016688_0_2_0_2_70_000_200_2	16687
K-003832-005000-016688_0_2_0_2_75_000_200_2	16687
K-003832-005000-016688_0_2_0_2_90_000_200_2	16687
K-003832-005391-016688_0_2_0_2_70_000_200_2	16687
K-003832-005391-016688_0_2_0_2_75_000_200_2	16687
K-003832-005391-016688_0_2_0_2_90_000_200_2	16687
K-003832-015280-016688_0_2_0_2_70_000_200_2	16687
K-003832-015280-016688_0_2_0_2_75_000_200_2	16687
K-003832-015280-016688_0_2_0_2_90_000_200_2	16687
K-003832-016688-020259_0_2_0_2_70_000_200_2	16687
K-003832-016688-020259_0_2_0_2_75_000_200_2	16687
K-003832-016688-020259_0_2_0_2_90_000_200_2	16687
K-003832-016688-020852_0_2_0_2_70_000_200_2	16687
K-003832-016688-020852_0_2_0_2_75_000_200_2	16687
K-003832-016688-020852_0_2_0_2_90_000_200_2	16687
K-003832-016688-024752_0_2_0_2_70_000_200_2	16687
K-003832-016688-024752_0_2_0_2_75_000_200_2	16687
K-003832-016688-024752_0_2_0_2_90_000_200_2	16687
K-003832-016688-028424_0_2_0_2_70_000_200_2	16687
K-003832-016688-028424_0_2_0_2_75_000_200_2	16687
K-003832-016688-028424_0_2_0_2_90_000_200_2	16687
K-003832-016688-033026_0_2_0_2_70_000_200_2	16687
K-003832-016688-033026_0_2_0_2_75_000_200_2	16687
K-003832-016688-033026_0_2_0_2_90_000_200_2	16687
K-005000-013900-016688_0_2_0_2_70_000_200_2	16687
K-005000-013900-016688_0_2_0_2_75_000_200_2	16687
K-005000-013900-016688_0_2_0_2_90_000_200_2	16687
K-005000-016688-018147_0_2_0_2_70_000_200_2	16687
K-005000-016688-018147_0_2_0_2_75_000_200_2	16687
K-005000-016688-018147_0_2_0_2_90_000_200_2	16687
K-005000-016688-018357_0_2_0_2_70_000_200_2	16687
K-005000-016688-018357_0_2_0_2_75_000_200_2	16687
K-005000-016688-018357_0_2_0_2_90_000_200_2	16687
K-005000-016688-019232_0_2_0_2_70_000_200_1	16687
K-005000-016688-019232_0_2_0_2_75_000_200_3	16687
K-005000-016688-019232_0_2_0_2_90_000_200_3	16687
K-005000-016688-020014_0_2_0_2_70_000_200_2	16687
K-005000-016688-020014_0_2_0_2_75_000_200_2	16687
K-005000-016688-020014_0_2_0_2_90_000_200_2	16687
K-005000-016688-031863_0_2_0_2_70_000_200_2	16687
K-005000-016688-031863_0_2_0_2_75_000_200_2	16687
K-005000-016688-031863_0_2_0_2_90_000_200_2	16687
K-005000-016688-032310_0_2_0_2_70_000_200_2	16687
K-005000-016688-032310_0_2_0_2_75_000_200_2	16687
K-005000-016688-032310_0_2_0_2_90_000_200_2	16687
K-005000-016688-033880_0_2_0_2_70_000_200_1	16687
K-005000-016688-033880_0_2_0_2_75_000_200_3	16687
K-005000-016688-033880_0_2_0_2_90_000_200_3	16687
K-005000-016688-041768_0_2_0_2_70_000_200_2	16687
K-005000-016688-041768_0_2_0_2_75_000_200_2	16687
K-005000-016688-041768_0_2_0_2_90_000_200_2	16687
K-005391-013900-016688_0_2_0_2_70_000_200_2	16687
K-005391-013900-016688_0_2_0_2_75_000_200_2	16687
K-005391-013900-016688_0_2_0_2_90_000_200_2	16687
K-005391-016688-018147_0_2_0_2_70_000_200_2	16687
K-005391-016688-018147_0_2_0_2_75_000_200_2	16687
K-005391-016688-018147_0_2_0_2_90_000_200_2	16687
K-005391-016688-018357_0_2_0_2_70_000_200_2	16687
K-005391-016688-018357_0_2_0_2_75_000_200_2	16687
K-005391-016688-018357_0_2_0_2_90_000_200_2	16687
K-005391-016688-019232_0_2_0_2_70_000_200_1	16687
K-005391-016688-019232_0_2_0_2_75_000_200_3	16687
K-005391-016688-019232_0_2_0_2_90_000_200_3	16687
K-005391-016688-020014_0_2_0_2_70_000_200_2	16687
K-005391-016688-020014_0_2_0_2_75_000_200_2	16687
K-005391-016688-020014_0_2_0_2_90_000_200_2	16687
K-005391-016688-031863_0_2_0_2_70_000_200_3	16687
K-005391-016688-031863_0_2_0_2_75_000_200_2	16687
K-005391-016688-031863_0_2_0_2_90_000_200_2	16687
K-005391-016688-032310_0_2_0_2_70_000_200_2	16687
K-005391-016688-032310_0_2_0_2_75_000_200_2	16687
K-005391-016688-032310_0_2_0_2_90_000_200_2	16687
K-005391-016688-033880_0_2_0_2_70_000_200_1	16687
K-005391-016688-033880_0_2_0_2_75_000_200_3	16687
K-005391-016688-033880_0_2_0_2_90_000_200_3	16687
K-005391-016688-041768_0_2_0_2_70_000_200_2	16687
K-005391-016688-041768_0_2_0_2_75_000_200_2	16687
K-005391-016688-041768_0_2_0_2_90_000_200_2	16687
K-013900-015280-016688_0_2_0_2_70_000_200_2	16687
K-013900-015280-016688_0_2_0_2_75_000_200_2	16687
K-013900-015280-016688_0_2_0_2_90_000_200_2	16687
K-013900-016206-016688_0_2_0_2_70_000_200_2	16687
K-013900-016206-016688_0_2_0_2_75_000_200_2	16687
K-013900-016206-016688_0_2_0_2_90_000_200_2	16687
K-013900-016688-020259_0_2_0_2_70_000_200_2	16687
K-013900-016688-020259_0_2_0_2_75_000_200_2	16687
K-013900-016688-020259_0_2_0_2_90_000_200_2	16687
K-013900-016688-020852_0_2_0_2_70_000_200_2	16687
K-013900-016688-020852_0_2_0_2_75_000_200_2	16687
K-013900-016688-020852_0_2_0_2_90_000_200_2	16687
K-013900-016688-024752_0_2_0_2_70_000_200_2	16687
K-013900-016688-024752_0_2_0_2_75_000_200_2	16687
K-013900-016688-024752_0_2_0_2_90_000_200_2	16687
K-013900-016688-028424_0_2_0_2_70_000_200_2	16687
K-013900-016688-028424_0_2_0_2_75_000_200_2	16687
K-013900-016688-028424_0_2_0_2_90_000_200_2	16687
K-013900-016688-033026_0_2_0_2_70_000_200_2	16687
K-013900-016688-033026_0_2_0_2_75_000_200_2	16687
K-013900-016688-033026_0_2_0_2_90_000_200_2	16687
K-015280-016688-018147_0_2_0_2_70_000_200_2	16687
K-015280-016688-018147_0_2_0_2_75_000_200_2	16687
K-015280-016688-018147_0_2_0_2_90_000_200_2	16687
K-015280-016688-018357_0_2_0_2_70_000_200_2	16687
K-015280-016688-018357_0_2_0_2_75_000_200_2	16687
K-015280-016688-018357_0_2_0_2_90_000_200_2	16687
K-015280-016688-019232_0_2_0_2_70_000_200_1	16687
K-015280-016688-019232_0_2_0_2_75_000_200_3	16687
K-015280-016688-019232_0_2_0_2_90_000_200_3	16687
K-015280-016688-020014_0_2_0_2_70_000_200_2	16687
K-015280-016688-020014_0_2_0_2_75_000_200_2	16687
K-015280-016688-020014_0_2_0_2_90_000_200_2	16687
K-015280-016688-032310_0_2_0_2_70_000_200_2	16687
K-015280-016688-032310_0_2_0_2_75_000_200_2	16687
K-015280-016688-032310_0_2_0_2_90_000_200_2	16687
K-015280-016688-033880_0_2_0_2_70_000_200_1	16687
K-015280-016688-033880_0_2_0_2_75_000_200_3	16687
K-015280-016688-033880_0_2_0_2_90_000_200_3	16687
K-015280-016688-041768_0_2_0_2_70_000_200_2	16687
K-015280-016688-041768_0_2_0_2_75_000_200_2	16687
K-015280-016688-041768_0_2_0_2_90_000_200_2	16687
K-016206-016688-018147_0_2_0_2_70_000_200_2	16687
K-016206-016688-018147_0_2_0_2_75_000_200_2	16687
K-016206-016688-018147_0_2_0_2_90_000_200_2	16687
K-016206-016688-018357_0_2_0_2_70_000_200_2	16687
K-016206-016688-018357_0_2_0_2_75_000_200_2	16687
K-016206-016688-018357_0_2_0_2_90_000_200_2	16687
K-016206-016688-019232_0_2_0_2_70_000_200_1	16687
K-016206-016688-019232_0_2_0_2_75_000_200_3	16687
K-016206-016688-019232_0_2_0_2_90_000_200_3	16687
K-016206-016688-020014_0_2_0_2_70_000_200_2	16687
K-016206-016688-020014_0_2_0_2_75_000_200_2	16687
K-016206-016688-020014_0_2_0_2_90_000_200_2	16687
K-016206-016688-031863_0_2_0_2_70_000_200_2	16687
K-016206-016688-031863_0_2_0_2_75_000_200_2	16687
K-016206-016688-031863_0_2_0_2_90_000_200_2	16687
K-016206-016688-033880_0_2_0_2_70_000_200_1	16687
K-016206-016688-033880_0_2_0_2_75_000_200_3	16687
K-016206-016688-033880_0_2_0_2_90_000_200_3	16687
K-016206-016688-041768_0_2_0_2_70_000_200_2	16687
K-016206-016688-041768_0_2_0_2_75_000_200_2	16687
K-016206-016688-041768_0_2_0_2_90_000_200_2	16687
K-001900-004543-016548-018110_0_2_0_2_70_000_200_1	18109
K-001900-004543-016548-018110_0_2_0_2_75_000_200_4	18109
K-001900-004543-016548-018110_0_2_0_2_90_000_200_4	18109
K-001900-004543-016551-018110_0_2_0_2_70_000_200_1	18109
K-001900-004543-016551-018110_0_2_0_2_75_000_200_4	18109
K-001900-004543-016551-018110_0_2_0_2_90_000_200_4	18109
K-001900-006563-016548-018110_0_2_0_2_70_000_200_4	18109
K-001900-006563-016548-018110_0_2_0_2_75_000_200_1	18109
K-001900-006563-016548-018110_0_2_0_2_90_000_200_1	18109
K-001900-006563-016551-018110_0_2_0_2_70_000_200_4	18109
K-001900-006563-016551-018110_0_2_0_2_75_000_200_1	18109
K-001900-006563-016551-018110_0_2_0_2_90_000_200_1	18109
K-004543-010221-016548-018110_0_2_0_2_70_000_200_1	18109
K-004543-010221-016548-018110_0_2_0_2_75_000_200_4	18109
K-004543-010221-016548-018110_0_2_0_2_90_000_200_4	18109
K-004543-010221-016551-018110_0_2_0_2_70_000_200_1	18109
K-004543-010221-016551-018110_0_2_0_2_75_000_200_4	18109
K-004543-010221-016551-018110_0_2_0_2_90_000_200_4	18109
K-004543-012247-016548-018110_0_2_0_2_70_000_200_1	18109
K-004543-012247-016548-018110_0_2_0_2_75_000_200_4	18109
K-004543-012247-016548-018110_0_2_0_2_90_000_200_4	18109
K-004543-012247-016551-018110_0_2_0_2_70_000_200_1	18109
K-004543-012247-016551-018110_0_2_0_2_75_000_200_4	18109
K-004543-012247-016551-018110_0_2_0_2_90_000_200_4	18109
K-004543-012420-016548-018110_0_2_0_2_70_000_200_1	18109
K-004543-012420-016548-018110_0_2_0_2_75_000_200_4	18109
K-004543-012420-016548-018110_0_2_0_2_90_000_200_4	18109
K-004543-012420-016551-018110_0_2_0_2_70_000_200_1	18109
K-004543-012420-016551-018110_0_2_0_2_75_000_200_4	18109
K-004543-012420-016551-018110_0_2_0_2_90_000_200_4	18109
K-004543-016548-018110-023203_0_2_0_2_70_000_200_2	18109
K-004543-016548-018110-023203_0_2_0_2_75_000_200_3	18109
K-004543-016548-018110-023203_0_2_0_2_90_000_200_3	18109
K-004543-016548-018110-027993_0_2_0_2_70_000_200_2	18109
K-004543-016548-018110-027993_0_2_0_2_75_000_200_3	18109
K-004543-016548-018110-027993_0_2_0_2_90_000_200_3	18109
K-004543-016548-018110-029871_0_2_0_2_70_000_200_2	18109
K-004543-016548-018110-029871_0_2_0_2_75_000_200_3	18109
K-004543-016548-018110-029871_0_2_0_2_90_000_200_3	18109
K-004543-016548-018110-033878_0_2_0_2_70_000_200_2	18109
K-004543-016548-018110-033878_0_2_0_2_75_000_200_3	18109
K-004543-016548-018110-033878_0_2_0_2_90_000_200_3	18109
K-004543-016551-018110-023203_0_2_0_2_70_000_200_2	18109
K-004543-016551-018110-023203_0_2_0_2_75_000_200_3	18109
K-004543-016551-018110-023203_0_2_0_2_90_000_200_3	18109
K-004543-016551-018110-027993_0_2_0_2_70_000_200_2	18109
K-004543-016551-018110-027993_0_2_0_2_75_000_200_3	18109
K-004543-016551-018110-027993_0_2_0_2_90_000_200_3	18109
K-004543-016551-018110-029871_0_2_0_2_70_000_200_2	18109
K-004543-016551-018110-029871_0_2_0_2_75_000_200_3	18109
K-004543-016551-018110-029871_0_2_0_2_90_000_200_3	18109
K-004543-016551-018110-033878_0_2_0_2_70_000_200_2	18109
K-004543-016551-018110-033878_0_2_0_2_75_000_200_3	18109
K-004543-016551-018110-033878_0_2_0_2_90_000_200_3	18109
K-006563-010221-016548-018110_0_2_0_2_70_000_200_4	18109
K-006563-010221-016548-018110_0_2_0_2_75_000_200_1	18109
K-006563-010221-016548-018110_0_2_0_2_90_000_200_1	18109
K-006563-010221-016551-018110_0_2_0_2_70_000_200_4	18109
K-006563-010221-016551-018110_0_2_0_2_75_000_200_1	18109
K-006563-010221-016551-018110_0_2_0_2_90_000_200_1	18109
K-006563-012247-016548-018110_0_2_0_2_70_000_200_4	18109
K-006563-012247-016548-018110_0_2_0_2_75_000_200_1	18109
K-006563-012247-016548-018110_0_2_0_2_90_000_200_1	18109
K-006563-012247-016551-018110_0_2_0_2_70_000_200_4	18109
K-006563-012247-016551-018110_0_2_0_2_75_000_200_1	18109
K-006563-012247-016551-018110_0_2_0_2_90_000_200_1	18109
K-006563-012420-016548-018110_0_2_0_2_70_000_200_4	18109
K-006563-012420-016548-018110_0_2_0_2_75_000_200_1	18109
K-006563-012420-016548-018110_0_2_0_2_90_000_200_1	18109
K-006563-012420-016551-018110_0_2_0_2_70_000_200_4	18109
K-006563-012420-016551-018110_0_2_0_2_75_000_200_1	18109
K-006563-012420-016551-018110_0_2_0_2_90_000_200_1	18109
K-006563-016548-018110-023203_0_2_0_2_70_000_200_4	18109
K-006563-016548-018110-023203_0_2_0_2_75_000_200_1	18109
K-006563-016548-018110-023203_0_2_0_2_90_000_200_1	18109
K-006563-016548-018110-027993_0_2_0_2_70_000_200_4	18109
K-006563-016548-018110-027993_0_2_0_2_75_000_200_1	18109
K-006563-016548-018110-027993_0_2_0_2_90_000_200_1	18109
K-006563-016548-018110-029871_0_2_0_2_70_000_200_4	18109
K-006563-016548-018110-029871_0_2_0_2_75_000_200_1	18109
K-006563-016548-018110-029871_0_2_0_2_90_000_200_1	18109
K-006563-016548-018110-033878_0_2_0_2_70_000_200_4	18109
K-006563-016548-018110-033878_0_2_0_2_75_000_200_1	18109
K-006563-016548-018110-033878_0_2_0_2_90_000_200_1	18109
K-006563-016551-018110-023203_0_2_0_2_70_000_200_4	18109
K-006563-016551-018110-023203_0_2_0_2_75_000_200_1	18109
K-006563-016551-018110-023203_0_2_0_2_90_000_200_1	18109
K-006563-016551-018110-027993_0_2_0_2_70_000_200_4	18109
K-006563-016551-018110-027993_0_2_0_2_75_000_200_1	18109
K-006563-016551-018110-027993_0_2_0_2_90_000_200_1	18109
K-006563-016551-018110-029871_0_2_0_2_70_000_200_4	18109
K-006563-016551-018110-029871_0_2_0_2_75_000_200_1	18109
K-006563-016551-018110-029871_0_2_0_2_90_000_200_1	18109
K-006563-016551-018110-033878_0_2_0_2_70_000_200_4	18109
K-006563-016551-018110-033878_0_2_0_2_75_000_200_1	18109
K-006563-016551-018110-033878_0_2_0_2_90_000_200_1	18109
K-010221-016548-018110-021026_0_2_0_2_70_000_200_4	18109
K-010221-016548-018110-021026_0_2_0_2_75_000_200_1	18109
K-010221-016548-018110-021026_0_2_0_2_90_000_200_1	18109
K-010221-016548-018110-027926_0_2_0_2_70_000_200_2	18109
K-010221-016548-018110-027926_0_2_0_2_75_000_200_3	18109
K-010221-016548-018110-027926_0_2_0_2_90_000_200_3	18109
K-010221-016548-018110-029345_0_2_0_2_70_000_200_2	18109
K-010221-016548-018110-029345_0_2_0_2_75_000_200_3	18109
K-010221-016548-018110-029345_0_2_0_2_90_000_200_3	18109
K-010221-016548-018110-029451_0_2_0_2_70_000_200_2	18109
K-010221-016548-018110-029451_0_2_0_2_75_000_200_3	18109
K-010221-016548-018110-029451_0_2_0_2_90_000_200_3	18109
K-010221-016548-018110-031705_0_2_0_2_70_000_200_2	18109
K-010221-016548-018110-031705_0_2_0_2_75_000_200_3	18109
K-010221-016548-018110-031705_0_2_0_2_90_000_200_3	18109
K-010221-016548-018110-033009_0_2_0_2_70_000_200_2	18109
K-010221-016548-018110-033009_0_2_0_2_75_000_200_3	18109
K-010221-016548-018110-033009_0_2_0_2_90_000_200_3	18109
K-010221-016551-018110-021026_0_2_0_2_70_000_200_4	18109
K-010221-016551-018110-021026_0_2_0_2_75_000_200_1	18109
K-010221-016551-018110-021026_0_2_0_2_90_000_200_1	18109
K-010221-016551-018110-027926_0_2_0_2_70_000_200_2	18109
K-010221-016551-018110-027926_0_2_0_2_75_000_200_3	18109
K-010221-016551-018110-027926_0_2_0_2_90_000_200_3	18109
K-010221-016551-018110-029345_0_2_0_2_70_000_200_2	18109
K-010221-016551-018110-029345_0_2_0_2_75_000_200_3	18109
K-010221-016551-018110-029345_0_2_0_2_90_000_200_3	18109
K-010221-016551-018110-029451_0_2_0_2_70_000_200_2	18109
K-010221-016551-018110-029451_0_2_0_2_75_000_200_3	18109
K-010221-016551-018110-029451_0_2_0_2_90_000_200_3	18109
K-010221-016551-018110-031705_0_2_0_2_70_000_200_2	18109
K-010221-016551-018110-031705_0_2_0_2_75_000_200_3	18109
K-010221-016551-018110-031705_0_2_0_2_90_000_200_3	18109
K-010221-016551-018110-033009_0_2_0_2_70_000_200_2	18109
K-010221-016551-018110-033009_0_2_0_2_75_000_200_3	18109
K-010221-016551-018110-033009_0_2_0_2_90_000_200_3	18109
K-012247-016548-018110-021026_0_2_0_2_70_000_200_4	18109
K-012247-016548-018110-021026_0_2_0_2_75_000_200_1	18109
K-012247-016548-018110-021026_0_2_0_2_90_000_200_1	18109
K-012247-016548-018110-027926_0_2_0_2_70_000_200_2	18109
K-012247-016548-018110-027926_0_2_0_2_75_000_200_3	18109
K-012247-016548-018110-027926_0_2_0_2_90_000_200_3	18109
K-012247-016548-018110-029345_0_2_0_2_70_000_200_2	18109
K-012247-016548-018110-029345_0_2_0_2_75_000_200_3	18109
K-012247-016548-018110-029345_0_2_0_2_90_000_200_3	18109
K-012247-016548-018110-029451_0_2_0_2_70_000_200_2	18109
K-012247-016548-018110-029451_0_2_0_2_75_000_200_3	18109
K-012247-016548-018110-029451_0_2_0_2_90_000_200_3	18109
K-012247-016548-018110-031705_0_2_0_2_70_000_200_2	18109
K-012247-016548-018110-031705_0_2_0_2_75_000_200_3	18109
K-012247-016548-018110-031705_0_2_0_2_90_000_200_3	18109
K-012247-016548-018110-033009_0_2_0_2_70_000_200_2	18109
K-012247-016548-018110-033009_0_2_0_2_75_000_200_3	18109
K-012247-016548-018110-033009_0_2_0_2_90_000_200_3	18109
K-012247-016551-018110-021026_0_2_0_2_70_000_200_4	18109
K-012247-016551-018110-021026_0_2_0_2_75_000_200_1	18109
K-012247-016551-018110-021026_0_2_0_2_90_000_200_1	18109
K-012247-016551-018110-027926_0_2_0_2_70_000_200_2	18109
K-012247-016551-018110-027926_0_2_0_2_75_000_200_3	18109
K-012247-016551-018110-027926_0_2_0_2_90_000_200_3	18109
K-012247-016551-018110-029345_0_2_0_2_70_000_200_2	18109
K-012247-016551-018110-029345_0_2_0_2_75_000_200_3	18109
